# Crustal isostatic density
# Created: Mon Aug 29 15:15:15 2016
# Input GMS project: CPB2
# Input mantle density: DensityMantle.dat
# Load at model base: 6.62 GPa
# Minimum density: 2454
# Maximum density: 3110
# Column information:
# 0 - X
# 1 - Y
# 2 - Density / kg/m3
-250000.000000 6000000.000000 2906.099875
-250000.000000 6020000.000000 2912.185210
-250000.000000 6040000.000000 2932.418406
-250000.000000 6060000.000000 2915.992244
-250000.000000 6080000.000000 2907.936726
-250000.000000 6100000.000000 2900.509879
-250000.000000 6120000.000000 2880.076594
-250000.000000 6140000.000000 2852.934253
-250000.000000 6160000.000000 2851.307088
-250000.000000 6180000.000000 2829.132453
-250000.000000 6200000.000000 2805.313879
-250000.000000 6220000.000000 2788.364275
-250000.000000 6240000.000000 2800.447624
-250000.000000 6260000.000000 2797.553789
-250000.000000 6280000.000000 2781.440173
-250000.000000 6300000.000000 2706.156004
-250000.000000 6320000.000000 2709.238988
-250000.000000 6340000.000000 2773.839099
-250000.000000 6360000.000000 2748.476319
-250000.000000 6380000.000000 2768.151475
-250000.000000 6400000.000000 2726.284297
-250000.000000 6420000.000000 2686.845341
-250000.000000 6440000.000000 2715.828338
-250000.000000 6460000.000000 2743.463952
-250000.000000 6480000.000000 2702.127140
-250000.000000 6500000.000000 2653.026394
-250000.000000 6520000.000000 2674.108761
-250000.000000 6540000.000000 2738.953475
-250000.000000 6560000.000000 2779.810152
-250000.000000 6580000.000000 2804.354609
-250000.000000 6600000.000000 2781.770481
-250000.000000 6620000.000000 2808.968731
-250000.000000 6640000.000000 2784.452697
-250000.000000 6660000.000000 2831.023361
-250000.000000 6680000.000000 2763.457058
-250000.000000 6700000.000000 2742.340154
-250000.000000 6720000.000000 2743.139330
-250000.000000 6740000.000000 2709.269755
-250000.000000 6760000.000000 2679.417331
-250000.000000 6780000.000000 2667.216186
-250000.000000 6800000.000000 2674.498414
-250000.000000 6820000.000000 2673.180835
-250000.000000 6840000.000000 2664.850328
-250000.000000 6860000.000000 2669.626902
-250000.000000 6880000.000000 2668.563998
-250000.000000 6900000.000000 2672.010906
-250000.000000 6920000.000000 2668.935113
-250000.000000 6940000.000000 2656.019618
-250000.000000 6960000.000000 2659.375724
-250000.000000 6980000.000000 2625.909742
-250000.000000 7000000.000000 2616.934320
-250000.000000 7020000.000000 2613.978819
-250000.000000 7040000.000000 2631.987059
-250000.000000 7060000.000000 2634.001310
-250000.000000 7080000.000000 2618.734130
-250000.000000 7100000.000000 2618.124455
-250000.000000 7120000.000000 2601.620004
-250000.000000 7140000.000000 2580.846617
-250000.000000 7160000.000000 2585.424064
-250000.000000 7180000.000000 2600.043972
-250000.000000 7200000.000000 2567.862326
-250000.000000 7220000.000000 2517.207190
-250000.000000 7240000.000000 2454.075181
-250000.000000 7260000.000000 2458.027184
-250000.000000 7280000.000000 2477.209145
-250000.000000 7300000.000000 2513.484341
-250000.000000 7320000.000000 2573.702099
-250000.000000 7340000.000000 2624.511927
-250000.000000 7360000.000000 2642.493264
-250000.000000 7380000.000000 2613.818345
-250000.000000 7400000.000000 2603.598906
-250000.000000 7420000.000000 2599.251412
-250000.000000 7440000.000000 2574.504555
-250000.000000 7460000.000000 2573.183708
-250000.000000 7480000.000000 2559.968480
-250000.000000 7500000.000000 2566.823616
-250000.000000 7520000.000000 2565.940027
-250000.000000 7540000.000000 2576.333455
-250000.000000 7560000.000000 2613.273783
-250000.000000 7580000.000000 2667.235457
-250000.000000 7600000.000000 2704.612394
-250000.000000 7620000.000000 2738.206903
-250000.000000 7640000.000000 2767.350461
-250000.000000 7660000.000000 2800.951885
-250000.000000 7680000.000000 2832.107593
-250000.000000 7700000.000000 2858.516588
-250000.000000 7720000.000000 2889.292190
-250000.000000 7740000.000000 2905.424509
-250000.000000 7760000.000000 2934.835023
-250000.000000 7780000.000000 2960.100676
-250000.000000 7800000.000000 2947.676738
-230000.000000 6000000.000000 2881.160436
-230000.000000 6020000.000000 2892.084665
-230000.000000 6040000.000000 2856.419952
-230000.000000 6060000.000000 2872.182891
-230000.000000 6080000.000000 2869.381804
-230000.000000 6100000.000000 2872.777378
-230000.000000 6120000.000000 2877.151405
-230000.000000 6140000.000000 2863.797003
-230000.000000 6160000.000000 2857.965854
-230000.000000 6180000.000000 2850.408667
-230000.000000 6200000.000000 2802.269085
-230000.000000 6220000.000000 2759.808696
-230000.000000 6240000.000000 2815.120507
-230000.000000 6260000.000000 2806.756804
-230000.000000 6280000.000000 2795.130665
-230000.000000 6300000.000000 2799.507586
-230000.000000 6320000.000000 2789.274410
-230000.000000 6340000.000000 2766.007170
-230000.000000 6360000.000000 2779.815084
-230000.000000 6380000.000000 2754.640100
-230000.000000 6400000.000000 2759.996135
-230000.000000 6420000.000000 2711.616294
-230000.000000 6440000.000000 2696.634319
-230000.000000 6460000.000000 2736.970941
-230000.000000 6480000.000000 2697.313888
-230000.000000 6500000.000000 2683.083169
-230000.000000 6520000.000000 2675.429011
-230000.000000 6540000.000000 2744.054878
-230000.000000 6560000.000000 2778.510507
-230000.000000 6580000.000000 2796.699738
-230000.000000 6600000.000000 2746.605600
-230000.000000 6620000.000000 2781.208456
-230000.000000 6640000.000000 2769.585775
-230000.000000 6660000.000000 2839.103448
-230000.000000 6680000.000000 2801.333102
-230000.000000 6700000.000000 2754.382695
-230000.000000 6720000.000000 2709.140936
-230000.000000 6740000.000000 2682.832057
-230000.000000 6760000.000000 2706.222573
-230000.000000 6780000.000000 2707.327016
-230000.000000 6800000.000000 2727.480405
-230000.000000 6820000.000000 2668.504286
