# Type: scattered data
# Version: 6
# Description: No description
# Format: free
# Field: 1 x
# Field: 2 y
# Field: 3 z meters
# Field: 4 column
# Field: 5 row
# Projection: Local Rectangular
# Units: meters
# End:
# Information from grid:
# Grid_size: 86 x 91
# Grid_space: -250000.000000,1450000.000000,6000000.000000,7800000.000000
# Scattered data: Not_available
# Z_field: z
# Vertical_faults: Not_available
# History: No history
# Z_units: meters
-250000.000000 6000000.000000 48577.601563 1 1
-230000.000000 6000000.000000 49425.500000 2 1
-210000.000000 6000000.000000 49608.652344 3 1
-190000.000000 6000000.000000 48068.816406 4 1
-170000.000000 6000000.000000 46620.375000 5 1
-150000.000000 6000000.000000 43651.066406 6 1
-130000.000000 6000000.000000 41023.156250 7 1
-110000.000000 6000000.000000 38711.101563 8 1
-90000.000000 6000000.000000 38412.503906 9 1
-70000.000000 6000000.000000 36393.789063 10 1
-50000.000000 6000000.000000 35131.417969 11 1
-30000.000000 6000000.000000 34524.746094 12 1
-10000.000000 6000000.000000 34469.828125 13 1
10000.000000 6000000.000000 33499.847656 14 1
30000.000000 6000000.000000 33395.222656 15 1
50000.000000 6000000.000000 33797.761719 16 1
70000.000000 6000000.000000 34082.226563 17 1
90000.000000 6000000.000000 34250.382813 18 1
110000.000000 6000000.000000 34337.933594 19 1
130000.000000 6000000.000000 34405.984375 20 1
150000.000000 6000000.000000 34646.328125 21 1
170000.000000 6000000.000000 34717.742188 22 1
190000.000000 6000000.000000 34497.277344 23 1
210000.000000 6000000.000000 34206.218750 24 1
230000.000000 6000000.000000 33881.820313 25 1
250000.000000 6000000.000000 33526.777344 26 1
270000.000000 6000000.000000 33165.597656 27 1
290000.000000 6000000.000000 32801.441406 28 1
310000.000000 6000000.000000 32518.685547 29 1
330000.000000 6000000.000000 32265.386719 30 1
350000.000000 6000000.000000 32013.126953 31 1
370000.000000 6000000.000000 31783.607422 32 1
390000.000000 6000000.000000 31603.888672 33 1
410000.000000 6000000.000000 31560.363281 34 1
430000.000000 6000000.000000 31611.794922 35 1
450000.000000 6000000.000000 31709.281250 36 1
470000.000000 6000000.000000 31845.498047 37 1
490000.000000 6000000.000000 32037.683594 38 1
510000.000000 6000000.000000 32349.167969 39 1
530000.000000 6000000.000000 32775.437500 40 1
550000.000000 6000000.000000 33227.996094 41 1
570000.000000 6000000.000000 33649.910156 42 1
590000.000000 6000000.000000 34042.234375 43 1
610000.000000 6000000.000000 34399.132813 44 1
630000.000000 6000000.000000 34712.804688 45 1
650000.000000 6000000.000000 34987.039063 46 1
670000.000000 6000000.000000 35184.050781 47 1
690000.000000 6000000.000000 35273.144531 48 1
710000.000000 6000000.000000 35176.683594 49 1
730000.000000 6000000.000000 34880.925781 50 1
750000.000000 6000000.000000 34467.453125 51 1
770000.000000 6000000.000000 34054.156250 52 1
790000.000000 6000000.000000 33547.753906 53 1
810000.000000 6000000.000000 32938.875000 54 1
830000.000000 6000000.000000 32359.326172 55 1
850000.000000 6000000.000000 31731.078125 56 1
870000.000000 6000000.000000 31218.423828 57 1
890000.000000 6000000.000000 30773.609375 58 1
910000.000000 6000000.000000 30319.144531 59 1
930000.000000 6000000.000000 29937.490234 60 1
950000.000000 6000000.000000 29775.726563 61 1
970000.000000 6000000.000000 29868.416016 62 1
990000.000000 6000000.000000 30041.214844 63 1
1010000.000000 6000000.000000 30270.322266 64 1
1030000.000000 6000000.000000 30612.480469 65 1
1050000.000000 6000000.000000 30972.429688 66 1
1070000.000000 6000000.000000 31203.462891 67 1
1090000.000000 6000000.000000 31372.933594 68 1
1110000.000000 6000000.000000 31566.912109 69 1
1130000.000000 6000000.000000 31627.601563 70 1
1150000.000000 6000000.000000 31577.017578 71 1
1170000.000000 6000000.000000 31476.962891 72 1
1190000.000000 6000000.000000 31277.015625 73 1
1210000.000000 6000000.000000 30972.054688 74 1
1230000.000000 6000000.000000 30740.097656 75 1
1250000.000000 6000000.000000 30371.322266 76 1
1270000.000000 6000000.000000 29695.179688 77 1
1290000.000000 6000000.000000 28893.320313 78 1
1310000.000000 6000000.000000 27977.974609 79 1
1330000.000000 6000000.000000 27154.009766 80 1
1350000.000000 6000000.000000 26331.960938 81 1
1370000.000000 6000000.000000 25254.259766 82 1
1390000.000000 6000000.000000 24421.394531 83 1
1410000.000000 6000000.000000 23547.746094 84 1
1430000.000000 6000000.000000 21935.146484 85 1
1450000.000000 6000000.000000 20527.324219 86 1
-250000.000000 6020000.000000 47408.691406 1 2
-230000.000000 6020000.000000 48105.019531 2 2
-210000.000000 6020000.000000 48444.132813 3 2
-190000.000000 6020000.000000 47985.230469 4 2
-170000.000000 6020000.000000 46342.914063 5 2
-150000.000000 6020000.000000 43591.777344 6 2
-130000.000000 6020000.000000 41594.773438 7 2
-110000.000000 6020000.000000 39868.394531 8 2
-90000.000000 6020000.000000 38898.410156 9 2
-70000.000000 6020000.000000 37527.191406 10 2
-50000.000000 6020000.000000 36441.730469 11 2
-30000.000000 6020000.000000 36065.445313 12 2
-10000.000000 6020000.000000 35415.003906 13 2
10000.000000 6020000.000000 34829.695313 14 2
30000.000000 6020000.000000 34239.792969 15 2
50000.000000 6020000.000000 34259.316406 16 2
70000.000000 6020000.000000 34381.347656 17 2
90000.000000 6020000.000000 34458.800781 18 2
110000.000000 6020000.000000 34468.722656 19 2
130000.000000 6020000.000000 34572.296875 20 2
150000.000000 6020000.000000 34757.550781 21 2
170000.000000 6020000.000000 34770.121094 22 2
190000.000000 6020000.000000 34587.906250 23 2
210000.000000 6020000.000000 34357.550781 24 2
230000.000000 6020000.000000 34085.761719 25 2
250000.000000 6020000.000000 33800.835938 26 2
270000.000000 6020000.000000 33465.148438 27 2
290000.000000 6020000.000000 33138.578125 28 2
310000.000000 6020000.000000 32861.359375 29 2
330000.000000 6020000.000000 32617.460938 30 2
350000.000000 6020000.000000 32350.660156 31 2
370000.000000 6020000.000000 32131.197266 32 2
390000.000000 6020000.000000 31946.439453 33 2
410000.000000 6020000.000000 31850.871094 34 2
430000.000000 6020000.000000 31840.244141 35 2
450000.000000 6020000.000000 31891.011719 36 2
470000.000000 6020000.000000 32016.527344 37 2
490000.000000 6020000.000000 32151.388672 38 2
510000.000000 6020000.000000 32373.117188 39 2
530000.000000 6020000.000000 32695.970703 40 2
550000.000000 6020000.000000 33035.042969 41 2
570000.000000 6020000.000000 33388.316406 42 2
590000.000000 6020000.000000 33746.664063 43 2
610000.000000 6020000.000000 34106.011719 44 2
630000.000000 6020000.000000 34429.328125 45 2
650000.000000 6020000.000000 34753.941406 46 2
670000.000000 6020000.000000 35088.007813 47 2
690000.000000 6020000.000000 35298.152344 48 2
710000.000000 6020000.000000 35253.632813 49 2
730000.000000 6020000.000000 34956.960938 50 2
750000.000000 6020000.000000 34511.464844 51 2
770000.000000 6020000.000000 34039.609375 52 2
790000.000000 6020000.000000 33455.890625 53 2
810000.000000 6020000.000000 32775.691406 54 2
830000.000000 6020000.000000 32145.753906 55 2
850000.000000 6020000.000000 31613.248047 56 2
870000.000000 6020000.000000 31177.984375 57 2
890000.000000 6020000.000000 30790.898438 58 2
910000.000000 6020000.000000 30421.396484 59 2
930000.000000 6020000.000000 30161.644531 60 2
950000.000000 6020000.000000 30031.441406 61 2
970000.000000 6020000.000000 30070.783203 62 2
990000.000000 6020000.000000 30251.156250 63 2
1010000.000000 6020000.000000 30542.107422 64 2
1030000.000000 6020000.000000 30895.242188 65 2
1050000.000000 6020000.000000 31150.693359 66 2
1070000.000000 6020000.000000 31368.914063 67 2
1090000.000000 6020000.000000 31563.886719 68 2
1110000.000000 6020000.000000 31704.333984 69 2
1130000.000000 6020000.000000 31707.552734 70 2
1150000.000000 6020000.000000 31639.679688 71 2
1170000.000000 6020000.000000 31543.884766 72 2
1190000.000000 6020000.000000 31275.121094 73 2
1210000.000000 6020000.000000 30973.179688 74 2
1230000.000000 6020000.000000 30723.107422 75 2
1250000.000000 6020000.000000 30335.392578 76 2
1270000.000000 6020000.000000 29758.242188 77 2
1290000.000000 6020000.000000 29051.552734 78 2
1310000.000000 6020000.000000 28245.818359 79 2
1330000.000000 6020000.000000 27415.548828 80 2
1350000.000000 6020000.000000 26485.328125 81 2
1370000.000000 6020000.000000 25532.757813 82 2
1390000.000000 6020000.000000 24662.113281 83 2
1410000.000000 6020000.000000 23750.591797 84 2
1430000.000000 6020000.000000 22911.484375 85 2
1450000.000000 6020000.000000 21574.921875 86 2
-250000.000000 6040000.000000 45824.570313 1 3
-230000.000000 6040000.000000 47389.429688 2 3
-210000.000000 6040000.000000 48180.695313 3 3
-190000.000000 6040000.000000 47462.089844 4 3
-170000.000000 6040000.000000 46517.062500 5 3
-150000.000000 6040000.000000 43997.496094 6 3
-130000.000000 6040000.000000 42973.917969 7 3
-110000.000000 6040000.000000 41181.949219 8 3
-90000.000000 6040000.000000 39743.203125 9 3
-70000.000000 6040000.000000 38732.109375 10 3
-50000.000000 6040000.000000 37939.191406 11 3
-30000.000000 6040000.000000 37452.679688 12 3
-10000.000000 6040000.000000 37172.472656 13 3
10000.000000 6040000.000000 36577.066406 14 3
30000.000000 6040000.000000 35330.890625 15 3
50000.000000 6040000.000000 34880.214844 16 3
70000.000000 6040000.000000 34739.984375 17 3
90000.000000 6040000.000000 34677.835938 18 3
110000.000000 6040000.000000 34696.277344 19 3
130000.000000 6040000.000000 34846.957031 20 3
150000.000000 6040000.000000 34951.765625 21 3
170000.000000 6040000.000000 34873.058594 22 3
190000.000000 6040000.000000 34732.988281 23 3
210000.000000 6040000.000000 34568.531250 24 3
230000.000000 6040000.000000 34363.738281 25 3
250000.000000 6040000.000000 34124.214844 26 3
270000.000000 6040000.000000 33842.625000 27 3
290000.000000 6040000.000000 33543.867188 28 3
310000.000000 6040000.000000 33293.835938 29 3
330000.000000 6040000.000000 33035.402344 30 3
350000.000000 6040000.000000 32754.072266 31 3
370000.000000 6040000.000000 32545.482422 32 3
390000.000000 6040000.000000 32349.835938 33 3
410000.000000 6040000.000000 32182.121094 34 3
430000.000000 6040000.000000 32074.457031 35 3
450000.000000 6040000.000000 32059.949219 36 3
470000.000000 6040000.000000 32153.064453 37 3
490000.000000 6040000.000000 32205.693359 38 3
510000.000000 6040000.000000 32323.603516 39 3
530000.000000 6040000.000000 32520.667969 40 3
550000.000000 6040000.000000 32729.880859 41 3
570000.000000 6040000.000000 33009.652344 42 3
590000.000000 6040000.000000 33332.863281 43 3
610000.000000 6040000.000000 33666.214844 44 3
630000.000000 6040000.000000 33988.898438 45 3
650000.000000 6040000.000000 34415.312500 46 3
670000.000000 6040000.000000 34956.507813 47 3
690000.000000 6040000.000000 35377.847656 48 3
710000.000000 6040000.000000 35480.523438 49 3
730000.000000 6040000.000000 35324.316406 50 3
750000.000000 6040000.000000 34916.082031 51 3
770000.000000 6040000.000000 34401.796875 52 3
790000.000000 6040000.000000 33715.093750 53 3
810000.000000 6040000.000000 32876.875000 54 3
830000.000000 6040000.000000 32109.914063 55 3
850000.000000 6040000.000000 31557.595703 56 3
870000.000000 6040000.000000 31185.980469 57 3
890000.000000 6040000.000000 30874.226563 58 3
910000.000000 6040000.000000 30621.382813 59 3
930000.000000 6040000.000000 30422.669922 60 3
950000.000000 6040000.000000 30299.195313 61 3
970000.000000 6040000.000000 30277.751953 62 3
